Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_five_per,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2.00,2.1480,45.1080,2/27/2019,12:22,Ewallet,42.96,4.7619,2.1480,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6.00,6.9240,145.4040,1/24/2019,19:20,Ewallet,138.48,4.7619,6.9240,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.10,2.00,4.9100,103.1100,01-08-19,12:58,Credit card,98.20,4.7619,4.9100,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2.00,6.4830,136.1430,01-08-19,11:59,Credit card,129.66,4.7619,6.4830,8.0
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10.00,31.7800,667.3800,1/16/2019,17:59,Cash,635.60,4.7619,31.7800,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2.00,7.2880,153.0480,3/13/2019,12:51,Cash,145.76,4.7619,7.2880,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.10,3.00,10.0650,211.3650,2/15/2019,10:36,Cash,201.30,4.7619,10.0650,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9.00,31.5855,663.2955,1/25/2019,13:38,Cash,631.71,4.7619,31.5855,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7.00,19.2640,404.5440,03-12-19,19:39,Ewallet,385.28,4.7619,19.2640,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10.00,24.3150,510.6150,03-04-19,12:44,Cash,486.30,4.7619,24.3150,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7.00,25.6830,539.3430,02-10-19,13:56,Cash,513.66,4.7619,25.6830,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.60,9.00,23.6700,497.0700,1/16/2019,14:42,Cash,473.40,4.7619,23.6700,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5.00,21.8425,458.6925,1/29/2019,19:45,Cash,436.85,4.7619,21.8425,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4.00,5.4080,113.5680,01-01-19,20:26,Ewallet,108.16,4.7619,5.4080,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4.00,12.4380,261.1980,01-06-19,19:46,Ewallet,248.76,4.7619,12.4380,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9.00,31.3110,657.5310,2/19/2019,19:38,Credit card,626.22,4.7619,31.3110,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.50,10.00,48.7500,1023.7500,01-12-19,16:18,Ewallet,975.00,4.7619,48.7500,8.0
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8.00,24.1640,507.4440,02-07-19,12:23,Ewallet,483.28,4.7619,24.1640,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3.00,4.8480,101.8080,3/27/2019,19:11,Credit card,96.96,4.7619,4.8480,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10.00,9.8850,207.5850,2/27/2019,18:57,Credit card,197.70,4.7619,9.8850,5.0
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9.00,36.2115,760.4415,01-06-19,11:18,Cash,724.23,4.7619,36.2115,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9.00,39.7755,835.2855,03-02-19,12:40,Cash,795.51,4.7619,39.7755,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7.00,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,4.7619,25.1195,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.00,4.00,8.6000,180.6000,1/31/2019,20:48,Ewallet,172.00,4.7619,8.6000,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1.00,3.4490,72.4290,1/21/2019,20:13,Cash,68.98,4.7619,3.4490,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8.00,6.2480,131.2080,1/20/2019,20:37,Ewallet,124.96,4.7619,6.2480,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.70,3.00,3.8550,80.9550,1/17/2019,17:59,Ewallet,77.10,4.7619,3.8550,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6.00,24.1860,507.9060,2/28/2019,20:18,Cash,483.72,4.7619,24.1860,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4.00,15.1060,317.2260,3/19/2019,15:52,Ewallet,302.12,4.7619,15.1060,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9.00,34.9335,733.6035,2/19/2019,15:14,Ewallet,698.67,4.7619,34.9335,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9.00,6.2325,130.8825,02-04-19,12:50,Ewallet,124.65,4.7619,6.2325,6.0
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.70,8.00,39.4800,829.0800,1/31/2019,10:36,Ewallet,789.60,4.7619,39.4800,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5.00,8.9200,187.3200,02-06-19,18:33,Credit card,178.40,4.7619,8.9200,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7.00,25.0110,525.2310,3/28/2019,16:06,Ewallet,500.22,4.7619,25.0110,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3.00,1.7910,37.6110,1/19/2019,12:47,Credit card,35.82,4.7619,1.7910,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3.00,6.8070,142.9470,2/17/2019,13:34,Credit card,136.14,4.7619,6.8070,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6.00,5.2440,110.1240,1/18/2019,15:04,Credit card,104.88,4.7619,5.2440,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7.00,8.9460,187.8660,02-02-19,20:42,Cash,178.92,4.7619,8.9460,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9.00,40.7835,856.4535,1/18/2019,15:28,Cash,815.67,4.7619,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3.00,6.6180,138.9780,3/18/2019,13:45,Credit card,132.36,4.7619,6.6180,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7.00,12.8695,270.2595,01-11-19,20:10,Cash,257.39,4.7619,12.8695,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4.00,4.6680,98.0280,02-04-19,18:53,Ewallet,93.36,4.7619,4.6680,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.50,8.00,11.4000,239.4000,02-06-19,14:24,Cash,228.00,4.7619,11.4000,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3.00,8.3355,175.0455,01-08-19,11:42,Credit card,166.71,4.7619,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10.00,34.8700,732.2700,03-05-19,17:49,Credit card,697.40,4.7619,34.8700,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4.00,19.4520,408.4920,3/16/2019,15:33,Ewallet,389.04,4.7619,19.4520,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7.00,18.2630,383.5230,03-09-19,10:54,Cash,365.26,4.7619,18.2630,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4.00,4.4640,93.7440,03-01-19,16:23,Credit card,89.28,4.7619,4.4640,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.00,3.00,8.4000,176.4000,2/28/2019,19:33,Ewallet,168.00,4.7619,8.4000,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.70,1.00,0.9850,20.6850,02-08-19,11:39,Ewallet,19.70,4.7619,0.9850,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7.00,26.5580,557.7180,1/24/2019,10:38,Ewallet,531.16,4.7619,26.5580,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1.00,2.6860,56.4060,03-01-19,20:03,Ewallet,53.72,4.7619,2.6860,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10.00,40.9750,860.4750,03-10-19,12:39,Credit card,819.50,4.7619,40.9750,6.0
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.20,7.00,28.4200,596.8200,3/23/2019,15:59,Credit card,568.40,4.7619,28.4200,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10.00,29.3800,616.9800,1/29/2019,14:26,Ewallet,587.60,4.7619,29.3800,9.0
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8.00,36.6240,769.1040,01-12-19,18:22,Ewallet,732.48,4.7619,36.6240,6.0
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9.00,42.2820,887.9220,3/20/2019,11:32,Cash,845.64,4.7619,42.2820,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7.00,19.4635,408.7335,3/23/2019,12:41,Cash,389.27,4.7619,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1.00,4.2415,89.0715,1/14/2019,15:20,Ewallet,84.83,4.7619,4.2415,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2.00,7.1630,150.4230,02-12-19,14:33,Ewallet,143.26,4.7619,7.1630,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2.00,3.7690,79.1490,2/20/2019,15:29,Ewallet,75.38,4.7619,3.7690,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8.00,12.6680,266.0280,01-02-19,16:19,Credit card,253.36,4.7619,12.6680,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1.00,1.9210,40.3410,02-02-19,16:33,Cash,38.42,4.7619,1.9210,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10.00,32.6150,684.9150,01-08-19,19:07,Credit card,652.30,4.7619,32.6150,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5.00,2.6325,55.2825,1/30/2019,14:43,Credit card,52.65,4.7619,2.6325,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9.00,5.5305,116.1405,3/26/2019,19:28,Credit card,110.61,4.7619,5.5305,8.0
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7.00,28.4305,597.0405,1/15/2019,20:44,Cash,568.61,4.7619,28.4305,9.0
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4.00,4.4640,93.7440,3/14/2019,11:16,Ewallet,89.28,4.7619,4.4640,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5.00,6.8200,143.2200,02-03-19,10:31,Credit card,136.40,4.7619,6.8200,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10.00,8.7100,182.9100,2/22/2019,12:30,Ewallet,174.20,4.7619,8.7100,7.0
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5.00,18.3200,384.7200,1/24/2019,15:05,Ewallet,366.40,4.7619,18.3200,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3.00,12.7305,267.3405,1/25/2019,18:30,Ewallet,254.61,4.7619,12.7305,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8.00,38.9160,817.2360,03-09-19,13:18,Credit card,778.32,4.7619,38.9160,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8.00,14.2960,300.2160,2/17/2019,15:28,Ewallet,285.92,4.7619,14.2960,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6.00,28.9560,608.0760,01-11-19,11:52,Cash,579.12,4.7619,28.9560,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10.00,9.4250,197.9250,2/27/2019,18:24,Ewallet,188.50,4.7619,9.4250,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4.00,11.0780,232.6380,3/25/2019,15:19,Ewallet,221.56,4.7619,11.0780,8.0
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.20,10.00,38.6000,810.6000,02-11-19,10:38,Credit card,772.00,4.7619,38.6000,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10.00,36.0650,757.3650,1/31/2019,15:12,Credit card,721.30,4.7619,36.0650,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8.00,25.5520,536.5920,1/20/2019,17:48,Ewallet,511.04,4.7619,25.5520,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5.00,2.6725,56.1225,3/26/2019,11:07,Ewallet,53.45,4.7619,2.6725,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.50,4.00,11.1000,233.1000,1/20/2019,15:48,Credit card,222.00,4.7619,11.1000,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8.00,38.1840,801.8640,03-05-19,19:40,Ewallet,763.68,4.7619,38.1840,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3.00,11.4090,239.5890,01-05-19,20:30,Credit card,228.18,4.7619,11.4090,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6.00,4.1070,86.2470,2/13/2019,13:59,Cash,82.14,4.7619,4.1070,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4.00,19.1280,401.6880,3/16/2019,18:51,Cash,382.56,4.7619,19.1280,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6.00,3.4290,72.0090,1/15/2019,17:24,Cash,68.58,4.7619,3.4290,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4.00,19.1080,401.2680,2/26/2019,11:58,Ewallet,382.16,4.7619,19.1080,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7.00,30.0545,631.1445,2/27/2019,19:01,Credit card,601.09,4.7619,30.0545,8.0
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7.00,23.7965,499.7265,2/17/2019,16:50,Ewallet,475.93,4.7619,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1.00,2.6210,55.0410,02-06-19,10:22,Credit card,52.42,4.7619,2.6210,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2.00,6.5650,137.8650,1/17/2019,16:46,Cash,131.30,4.7619,6.5650,6.0
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5.00,7.2150,151.5150,1/22/2019,18:08,Credit card,144.30,4.7619,7.2150,8.0
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7.00,22.8585,480.0285,03-05-19,18:02,Credit card,457.17,4.7619,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1.00,4.6690,98.0490,01-03-19,13:07,Cash,93.38,4.7619,4.6690,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5.00,6.3125,132.5625,3/20/2019,17:52,Cash,126.25,4.7619,6.3125,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9.00,39.5415,830.3715,1/31/2019,20:32,Ewallet,790.83,4.7619,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.80,8.00,8.7200,183.1200,2/19/2019,19:24,Cash,174.40,4.7619,8.7200,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4.00,18.9520,397.9920,02-11-19,16:06,Ewallet,379.04,4.7619,18.9520,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1.00,1.5310,32.1510,02-05-19,14:14,Credit card,30.62,4.7619,1.5310,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8.00,17.6040,369.6840,03-03-19,17:36,Cash,352.08,4.7619,17.6040,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5.00,2.5400,53.3400,2/24/2019,13:08,Ewallet,50.80,4.7619,2.5400,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7.00,26.1030,548.1630,02-04-19,16:09,Credit card,522.06,4.7619,26.1030,9.0
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8.00,28.7560,603.8760,2/19/2019,11:33,Ewallet,575.12,4.7619,28.7560,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5.00,2.7475,57.6975,1/23/2019,10:18,Credit card,54.95,4.7619,2.7475,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3.00,9.0705,190.4805,1/14/2019,10:55,Credit card,181.41,4.7619,9.0705,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7.00,20.6185,432.9885,1/17/2019,15:15,Ewallet,412.37,4.7619,20.6185,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1.00,2.3205,48.7305,03-03-19,20:06,Credit card,46.41,4.7619,2.3205,4.0
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4.00,13.7100,287.9100,2/15/2019,20:21,Credit card,274.20,4.7619,13.7100,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10.00,48.6850,1022.3850,1/15/2019,13:48,Credit card,973.70,4.7619,48.6850,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.60,7.00,32.4100,680.6100,2/27/2019,12:52,Credit card,648.20,4.7619,32.4100,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2.00,4.6610,97.8810,2/26/2019,12:28,Credit card,93.22,4.7619,4.6610,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2.00,2.7180,57.0780,3/15/2019,16:26,Ewallet,54.36,4.7619,2.7180,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1.00,3.0435,63.9135,1/24/2019,13:24,Cash,60.87,4.7619,3.0435,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10.00,12.2450,257.1450,2/22/2019,15:15,Cash,244.90,4.7619,12.2450,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1.00,4.6390,97.4190,3/15/2019,10:50,Credit card,92.78,4.7619,4.6390,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5.00,21.6725,455.1225,02-11-19,18:38,Ewallet,433.45,4.7619,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6.00,6.9030,144.9630,01-12-19,16:45,Ewallet,138.06,4.7619,6.9030,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.20,8.00,12.0800,253.6800,03-03-19,19:30,Ewallet,241.60,4.7619,12.0800,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7.00,23.5865,495.3165,3/23/2019,13:23,Ewallet,471.73,4.7619,23.5865,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9.00,22.0320,462.6720,03-04-19,11:27,Cash,440.64,4.7619,22.0320,8.0
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9.00,34.0155,714.3255,2/23/2019,11:12,Cash,680.31,4.7619,34.0155,8.0
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4.00,15.4940,325.3740,3/17/2019,16:36,Cash,309.88,4.7619,15.4940,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2.00,9.3180,195.6780,1/16/2019,18:41,Credit card,186.36,4.7619,9.3180,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4.00,10.0460,210.9660,01-08-19,17:12,Cash,200.92,4.7619,10.0460,9.0
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1.00,0.8875,18.6375,1/14/2019,10:38,Cash,17.75,4.7619,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10.00,31.0900,652.8900,1/31/2019,10:33,Ewallet,621.80,4.7619,31.0900,6.0
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8.00,4.3000,90.3000,3/15/2019,14:38,Ewallet,86.00,4.7619,4.3000,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10.00,20.1300,422.7300,2/24/2019,18:06,Credit card,402.60,4.7619,20.1300,5.0
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5.00,16.2425,341.0925,02-08-19,12:52,Credit card,324.85,4.7619,16.2425,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1.00,4.7575,99.9075,3/22/2019,14:00,Cash,95.15,4.7619,4.7575,6.0
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8.00,19.4480,408.4080,1/24/2019,10:57,Cash,388.96,4.7619,19.4480,5.0
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8.00,21.2840,446.9640,3/14/2019,16:45,Ewallet,425.68,4.7619,21.2840,5.0
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7.00,15.9040,333.9840,1/23/2019,11:15,Cash,318.08,4.7619,15.9040,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8.00,13.5520,284.5920,1/19/2019,20:29,Ewallet,271.04,4.7619,13.5520,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4.00,19.2320,403.8720,1/27/2019,20:03,Credit card,384.64,4.7619,19.2320,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5.00,11.7900,247.5900,02-03-19,14:35,Credit card,235.80,4.7619,11.7900,6.0
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4.00,10.5780,222.1380,3/25/2019,16:32,Ewallet,211.56,4.7619,10.5780,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2.00,4.7680,100.1280,2/24/2019,10:10,Credit card,95.36,4.7619,4.7680,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1.00,0.5085,10.6785,02-07-19,14:15,Cash,10.17,4.7619,0.5085,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3.00,10.3065,216.4365,03-04-19,10:05,Cash,206.13,4.7619,10.3065,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7.00,21.0280,441.5880,2/14/2019,11:36,Credit card,420.56,4.7619,21.0280,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4.00,4.4020,92.4420,1/29/2019,18:15,Credit card,88.04,4.7619,4.4020,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9.00,32.4495,681.4395,1/28/2019,13:53,Credit card,648.99,4.7619,32.4495,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3.00,6.1920,130.0320,3/26/2019,18:37,Credit card,123.84,4.7619,6.1920,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10.00,32.4750,681.9750,3/24/2019,18:27,Cash,649.50,4.7619,32.4750,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10.00,37.1100,779.3100,01-01-19,14:42,Credit card,742.20,4.7619,37.1100,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8.00,4.2240,88.7040,1/24/2019,17:43,Cash,84.48,4.7619,4.2240,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4.00,12.5140,262.7940,2/25/2019,18:37,Cash,250.28,4.7619,12.5140,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8.00,4.7400,99.5400,01-09-19,16:34,Cash,94.80,4.7619,4.7400,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.30,1.00,4.5650,95.8650,2/14/2019,14:42,Ewallet,91.30,4.7619,4.5650,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7.00,14.2555,299.3655,03-12-19,11:01,Ewallet,285.11,4.7619,14.2555,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1.00,2.6190,54.9990,3/26/2019,19:44,Cash,52.38,4.7619,2.6190,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5.00,9.6350,202.3350,01-09-19,13:34,Ewallet,192.70,4.7619,9.6350,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6.00,13.3890,281.1690,01-02-19,20:08,Credit card,267.78,4.7619,13.3890,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10.00,27.9350,586.6350,1/15/2019,15:01,Cash,558.70,4.7619,27.9350,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6.00,8.7660,184.0860,01-01-19,11:40,Ewallet,175.32,4.7619,8.7660,5.0
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3.00,7.7910,163.6110,2/15/2019,15:21,Cash,155.82,4.7619,7.7910,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.30,1.00,3.0150,63.3150,2/28/2019,17:38,Cash,60.30,4.7619,3.0150,6.0
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2.00,3.9470,82.8870,03-02-19,16:16,Credit card,78.94,4.7619,3.9470,5.0
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2.00,1.4870,31.2270,2/13/2019,18:15,Credit card,29.74,4.7619,1.4870,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1.00,1.0660,22.3860,1/26/2019,12:43,Cash,21.32,4.7619,1.0660,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3.00,14.0670,295.4070,1/30/2019,11:32,Credit card,281.34,4.7619,14.0670,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1.00,3.6630,76.9230,1/27/2019,18:08,Ewallet,73.26,4.7619,3.6630,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1.00,1.1190,23.4990,1/30/2019,17:08,Credit card,22.38,4.7619,1.1190,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9.00,32.7960,688.7160,01-08-19,19:38,Cash,655.92,4.7619,32.7960,4.0
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.10,6.00,29.7300,624.3300,1/19/2019,13:11,Cash,594.60,4.7619,29.7300,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.10,1.00,3.7050,77.8050,1/25/2019,11:05,Cash,74.10,4.7619,3.7050,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2.00,9.8480,206.8080,2/19/2019,10:12,Ewallet,196.96,4.7619,9.8480,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7.00,18.6165,390.9465,1/14/2019,15:42,Ewallet,372.33,4.7619,18.6165,5.0
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10.00,26.3950,554.2950,2/25/2019,11:58,Ewallet,527.90,4.7619,26.3950,10.0
